scan_id,timestamp,actual_latitude,actual_longitude,raw_estimated_latitude,raw_estimated_longitude,estimated_latitude,estimated_longitude,matched_access_points,residual_rmse,snap_distance_m,error_m,method,seen_calibrated_aps,median_router_rmse_m,good_router_count,usable_router_count,weak_router_count
scan_83,2026-04-08 12:54:16,48.8902915156664,8.698898967808262,48.89014997635604,8.699181096744393,48.89022026497666,8.699195075394453,3,42.7278207572849,7.891139614567086,23.0788352693458,wknn_fingerprinting_smoothed_road_snapped,5,12.627999708732562,0,3,2
scan_84,2026-04-08 12:54:26,48.8904033326553,8.69891857812163,48.8903435585768,8.699084666132922,48.8903778,8.6990327,3,21.361959960016154,5.384847637939169,8.823269034429508,wknn_fingerprinting_smoothed_road_snapped,6,11.141007076044794,0,4,2
scan_87,2026-04-08 12:54:53,48.89062028276742,8.69892088655433,48.89051114442877,8.699035849287842,48.890510617141764,8.699047302429749,4,62.750277572508594,0.8403412272111488,15.318212370599621,wknn_fingerprinting_smoothed_road_snapped,11,8.409037113512232,0,4,7
scan_88,2026-04-08 12:55:02,48.89070448719596,8.698895740749146,48.89046940083454,8.69899365363613,48.89046703637368,8.699042659416705,3,21.361959960016154,3.596522904652808,28.536636815340763,wknn_fingerprinting_smoothed_road_snapped,6,9.90424179691119,0,2,4
scan_90,2026-04-08 12:55:21,48.89079797256797,8.698988937297218,48.890524275950995,8.69895385336566,48.890519928034074,8.699048293997585,4,42.20189569201838,6.9293069418371935,31.25532863681285,wknn_fingerprinting_smoothed_road_snapped,7,1.8392407224353544,0,2,5
scan_91,2026-04-08 12:55:30,48.8908821141815,8.699021630608312,48.89055994477668,8.698927983189856,48.89056959369623,8.698861063173265,3,83.2986594529988,5.014456619900428,36.721187399310416,wknn_fingerprinting_smoothed_road_snapped,6,2.589844208388258,0,1,5
scan_94,2026-04-08 12:55:48,48.89105861229604,8.699050924581883,48.89070821093543,8.699025721256834,48.890706790801886,8.699065611007214,5,39.76083570578479,2.9239120529983507,39.179517415225106,wknn_fingerprinting_smoothed_road_snapped,14,12.399639167342308,1,6,7
scan_95,2026-04-08 12:55:57,48.8911053882836,8.699076431933364,48.890832144950664,8.699024044792303,48.89082470406597,8.699096179420229,5,73.92022727237789,5.3442904062704235,31.279178760470042,wknn_fingerprinting_smoothed_road_snapped,11,6.203623197472461,0,1,10
scan_101,2026-04-08 12:56:45,48.8910881905604,8.699137230809166,48.89108583486218,8.699150137228058,48.89108490231534,8.699158964931987,3,96.99484522385713,0.654404336586734,1.6323371791793964,wknn_fingerprinting_smoothed_road_snapped,6,12.882670169456683,0,5,1
scan_115,2026-04-08 12:59:04,48.8910466645644,8.699212735413969,48.89109878694293,8.699156471734177,48.891098180787594,8.699162209741756,4,39.873910086144534,0.4253627112268979,6.823750702021705,wknn_fingerprinting_smoothed_road_snapped,5,17.803929871770777,0,5,0
scan_163,2026-04-08 13:10:26,48.891283212173526,8.699240196601913,48.891180095628776,8.699173283177645,48.89117918503037,8.699181951737021,3,37.797707161502096,0.6425151894652993,12.340054175232526,wknn_fingerprinting_smoothed_road_snapped,6,14.395101858413527,1,3,2
scan_164,2026-04-08 13:10:31,48.8913253402243,8.699258542131224,48.891277557112296,8.699222230819787,48.891279234423955,8.699206263413766,3,34.50867954604184,1.183504735755163,6.40184590974769,wknn_fingerprinting_smoothed_road_snapped,9,11.42577663401013,2,1,6
scan_165,2026-04-08 13:10:39,48.89138361566166,8.699288077690733,48.891374520724554,8.699284086923495,48.89138167157736,8.69921696878062,4,61.5787132162731,4.976564731912992,5.209074333798681,wknn_fingerprinting_smoothed_road_snapped,17,17.336747751648268,0,10,7
scan_167,2026-04-08 13:10:53,48.89143249963149,8.699299015231373,48.89141775477407,8.69945027897767,48.891430099999994,8.6994328,3,75.60646673042787,1.8775685587221869,9.795558261655545,wknn_fingerprinting_smoothed_road_snapped,8,28.867942314161454,2,2,4
scan_169,2026-04-08 13:11:00,48.89147471214108,8.699311938799372,48.89146648124739,8.699427189448546,48.8914589,8.6994465,3,45.24378410345447,1.6461628999186542,10.0047946618074,wknn_fingerprinting_smoothed_road_snapped,5,7.119796838856449,2,2,1
scan_170,2026-04-08 13:11:04,48.891480680240704,8.699326167594434,48.89149946963664,8.699404068206244,48.8914589,8.6994465,3,29.512709126747414,5.480985322249461,9.134945793753175,wknn_fingerprinting_smoothed_road_snapped,5,6.127562795625457,0,2,3
scan_171,2026-04-08 13:11:07,48.89149956626963,8.699332101675385,48.891519595908065,8.69939715244712,48.891552864211626,8.699409637453869,3,33.99019466454014,3.814498367400544,8.210184361505487,wknn_fingerprinting_smoothed_road_snapped,5,7.4734253819369245,1,4,0
scan_172,2026-04-08 13:11:14,48.89151701361737,8.699344721348918,48.89153194846942,8.699397153992832,48.89155357286653,8.699405269248478,3,29.267425943661625,2.4794239032694105,6.016813178839657,wknn_fingerprinting_smoothed_road_snapped,11,11.145125954304188,2,5,4
scan_173,2026-04-08 13:11:17,48.89152093218081,8.699348734905131,48.891461650621,8.699329726645772,48.89145690847251,8.699328553894754,3,31.219651930581588,0.5348288266080465,7.278570219217042,wknn_fingerprinting_smoothed_road_snapped,4,9.463077145217438,2,1,1
scan_174,2026-04-08 13:11:21,48.8915324894261,8.699375120538956,48.89145891803375,8.699339351411783,48.89145583563723,8.699338589123649,3,50.55239652634623,0.3476387378198273,8.942198949433092,wknn_fingerprinting_smoothed_road_snapped,15,7.4625305830363455,1,5,9
scan_175,2026-04-08 13:11:24,48.89153370851013,8.699386822865728,48.89149431153009,8.699348465298677,48.89145579804426,8.699338940765758,3,86.43758739235616,4.343626604678326,9.354289780154396,wknn_fingerprinting_smoothed_road_snapped,7,3.4388782436246315,4,1,2
scan_178,2026-04-08 13:11:38,48.89155149744726,8.69937254615229,48.89144178501023,8.699744441970665,48.8914297,8.6997112,3,33.37348206742368,2.780194472644558,28.252529170296324,wknn_fingerprinting_smoothed_road_snapped,6,20.696207970080536,0,4,2
scan_184,2026-04-08 13:12:12,48.8915363107522,8.69937666182448,48.89145709792187,8.699777905958236,48.89149313695497,8.699790761106415,3,53.1381846384186,4.120719839661837,30.687200816450105,wknn_fingerprinting_smoothed_road_snapped,4,19.289314385111446,1,2,1
