network_id,ssid,bssid,scan_count,total_observations,mean_rssi,strongest_rssi,min_radius_m,max_radius_m,overlap_point_count
FRITZ!Box 7530 SJ | 08:b6:57:52:68:f2,FRITZ!Box 7530 SJ,08:b6:57:52:68:f2,2,2,-90.0,-87,25.118864315095795,39.810717055349734,0
GMU-GERAETE | 06:a0:57:60:27:77,GMU-GERAETE,06:a0:57:60:27:77,2,2,-90.0,-90,31.622776601683793,31.622776601683793,0
GMU-KOPIERER | 0a:a0:57:60:27:77,GMU-KOPIERER,0a:a0:57:60:27:77,2,2,-90.0,-90,31.622776601683793,31.622776601683793,0
GMU-PAED | 0e:a0:57:60:27:77,GMU-PAED,0e:a0:57:60:27:77,2,2,-90.0,-90,31.622776601683793,31.622776601683793,0
Gllareva | 0c:72:74:d1:65:57,Gllareva,0c:72:74:d1:65:57,2,2,-90.0,-90,31.622776601683793,31.622776601683793,0
Kochlöffel Gast-WLAN | 66:22:32:25:47:57,Kochlöffel Gast-WLAN,66:22:32:25:47:57,2,2,-90.0,-87,25.118864315095795,39.810717055349734,0
Kochlöffel Mitarbeiter | 6a:22:32:25:47:57,Kochlöffel Mitarbeiter,6a:22:32:25:47:57,2,2,-90.0,-87,25.118864315095795,39.810717055349734,0
PF-EVENT | 1c:d1:e0:1a:b1:4d,PF-EVENT,1c:d1:e0:1a:b1:4d,2,2,-90.0,-86,23.263050671536263,42.986623470822764,0
PF-EVENT | 48:8b:0a:93:52:a0,PF-EVENT,48:8b:0a:93:52:a0,2,2,-90.0,-86,23.263050671536263,42.986623470822764,0
PF-EVENT | 48:8b:0a:93:65:c8,PF-EVENT,48:8b:0a:93:65:c8,2,2,-90.0,-87,25.118864315095795,39.810717055349734,0
PF-NET | 1c:d1:e0:1a:0f:4f,PF-NET,1c:d1:e0:1a:0f:4f,2,2,-90.0,-86,23.263050671536263,42.986623470822764,0
PF-NET | 48:8b:0a:93:52:a1,PF-NET,48:8b:0a:93:52:a1,2,2,-90.0,-87,25.118864315095795,39.810717055349734,0
PF-NET-GAST | 1c:d1:e0:1a:0f:4c,PF-NET-GAST,1c:d1:e0:1a:0f:4c,2,2,-90.0,-86,23.263050671536263,42.986623470822764,0
PF-NET-GAST | 48:8b:0a:93:52:a7,PF-NET-GAST,48:8b:0a:93:52:a7,2,2,-90.0,-87,25.118864315095795,39.810717055349734,0
PF-NET-PLUS | 48:8b:0a:93:52:a2,PF-NET-PLUS,48:8b:0a:93:52:a2,2,2,-90.0,-86,23.263050671536263,42.986623470822764,0
Platzhirsch GAST | ea:38:83:68:d9:6f,Platzhirsch GAST,ea:38:83:68:d9:6f,2,2,-90.0,-89,29.286445646252357,34.14548873833603,0
Platzhirsch-intern | e4:38:83:68:d9:6f,Platzhirsch-intern,e4:38:83:68:d9:6f,2,2,-90.0,-89,29.286445646252357,34.14548873833603,0
RTS-MA | 2c:d7:ff:06:8e:d4,RTS-MA,2c:d7:ff:06:8e:d4,2,2,-90.0,-86,23.263050671536263,42.986623470822764,0
TGUNET-5Ghz | c8:0e:14:34:f1:4e,TGUNET-5Ghz,c8:0e:14:34:f1:4e,2,2,-90.0,-86,23.263050671536263,42.986623470822764,0
TUI_LTUR_Schaufenster | 48:4a:e9:42:8a:d2,TUI_LTUR_Schaufenster,48:4a:e9:42:8a:d2,2,2,-90.0,-87,25.118864315095795,39.810717055349734,0
Vodafone Homespot | be:5b:d5:a0:aa:3a,Vodafone Homespot,be:5b:d5:a0:aa:3a,2,2,-90.0,-90,31.622776601683793,31.622776601683793,0
Vodafone-7816 | 40:2b:50:e8:85:02,Vodafone-7816,40:2b:50:e8:85:02,2,2,-90.0,-87,25.118864315095795,39.810717055349734,0
WLAN-JTNT54 | c4:86:e9:a8:61:07,WLAN-JTNT54,c4:86:e9:a8:61:07,2,2,-90.0,-88,27.12272579332028,36.869450645195755,0
Yellow-RT2600 | 00:11:32:a4:bd:92,Yellow-RT2600,00:11:32:a4:bd:92,2,2,-90.0,-86,23.263050671536263,42.986623470822764,0
YellowGuest | b2:09:d0:3d:cf:7d,YellowGuest,b2:09:d0:3d:cf:7d,2,2,-90.0,-88,27.12272579332028,36.869450645195755,0
eduroam | f8:c6:50:3f:6a:2a,eduroam,f8:c6:50:3f:6a:2a,2,2,-90.0,-89,29.286445646252357,34.14548873833603,0
hsx | 20:cc:27:38:28:4e,hsx,20:cc:27:38:28:4e,2,2,-90.0,-86,23.263050671536263,42.986623470822764,0
hsx | f8:c6:50:3f:6a:2e,hsx,f8:c6:50:3f:6a:2e,2,2,-90.0,-90,31.622776601683793,31.622776601683793,0
nao | f8:c6:50:3f:6a:2d,nao,f8:c6:50:3f:6a:2d,2,2,-90.0,-90,31.622776601683793,31.622776601683793,0
Audi 62_5GHz | fa:6d:cc:a8:27:89,Audi 62_5GHz,fa:6d:cc:a8:27:89,2,2,-90.5,-88,27.12272579332028,39.810717055349734,0
CXP Gastzugang | 2e:91:ab:71:80:56,CXP Gastzugang,2e:91:ab:71:80:56,2,2,-90.5,-87,25.118864315095795,42.986623470822764,0
DRJST GAST | 22:e8:29:6e:98:e6,DRJST GAST,22:e8:29:6e:98:e6,2,2,-90.5,-88,27.12272579332028,39.810717055349734,0
DRJST INTERN | 1e:e8:29:6e:98:e6,DRJST INTERN,1e:e8:29:6e:98:e6,2,2,-90.5,-88,27.12272579332028,39.810717055349734,0
MagentaWLAN-A279 | 18:58:80:52:db:6f,MagentaWLAN-A279,18:58:80:52:db:6f,2,2,-90.5,-89,29.286445646252357,36.869450645195755,0
PF-EVENT | 48:8b:0a:93:aa:e0,PF-EVENT,48:8b:0a:93:aa:e0,2,2,-90.5,-88,27.12272579332028,39.810717055349734,0
PF-NET | 1c:d1:e0:19:e5:0f,PF-NET,1c:d1:e0:19:e5:0f,2,2,-90.5,-88,27.12272579332028,39.810717055349734,0
PF-NET | 48:8b:0a:93:aa:e1,PF-NET,48:8b:0a:93:aa:e1,2,2,-90.5,-88,27.12272579332028,39.810717055349734,0
PF-NET-GAST | 48:8b:0a:93:52:af,PF-NET-GAST,48:8b:0a:93:52:af,2,2,-90.5,-87,25.118864315095795,42.986623470822764,0
PF-NET-GAST | 48:8b:0a:93:aa:ef,PF-NET-GAST,48:8b:0a:93:aa:ef,2,2,-90.5,-88,27.12272579332028,39.810717055349734,0
Vodafone-14D4 | 5c:22:da:93:1e:bd,Vodafone-14D4,5c:22:da:93:1e:bd,2,2,-90.5,-88,27.12272579332028,39.810717055349734,0
Vodafone-43E2 | 70:54:25:6f:a7:ec,Vodafone-43E2,70:54:25:6f:a7:ec,2,2,-90.5,-88,27.12272579332028,39.810717055349734,0
Vodafone-E2A1 | b0:5d:d4:90:5f:69,Vodafone-E2A1,b0:5d:d4:90:5f:69,2,2,-90.5,-87,25.118864315095795,42.986623470822764,0
Yellow-RT2600 | 90:09:d0:3d:cf:7d,Yellow-RT2600,90:09:d0:3d:cf:7d,2,2,-90.5,-88,27.12272579332028,39.810717055349734,0
nw | 26:e8:29:6e:98:e6,nw,26:e8:29:6e:98:e6,2,2,-90.5,-88,27.12272579332028,39.810717055349734,0
AGP Intern | c8:4f:86:98:e8:d4,AGP Intern,c8:4f:86:98:e8:d4,2,2,-91.0,-88,27.12272579332028,42.986623470822764,0
AGP Media | ce:4f:86:98:e8:d4,AGP Media,ce:4f:86:98:e8:d4,2,2,-91.0,-88,27.12272579332028,42.986623470822764,0
AP-20:f4:1b:d1:24:4b | 20:f4:1b:d1:24:4b,AP-20:f4:1b:d1:24:4b,20:f4:1b:d1:24:4b,2,2,-91.0,-91,34.14548873833603,34.14548873833603,0
BHK-Intern | 7c:5a:1c:2b:69:57,BHK-Intern,7c:5a:1c:2b:69:57,2,2,-91.0,-91,34.14548873833603,34.14548873833603,0
CompanyLTMA | 48:4a:e9:42:8a:d0,CompanyLTMA,48:4a:e9:42:8a:d0,2,2,-91.0,-87,25.118864315095795,46.4158883361278,0
Express | 64:67:72:86:e0:5e,Express,64:67:72:86:e0:5e,2,2,-91.0,-88,27.12272579332028,42.986623470822764,0
FRITZ!Box 6660 Cable KW | 48:5d:35:c9:b1:76,FRITZ!Box 6660 Cable KW,48:5d:35:c9:b1:76,2,2,-91.0,-91,34.14548873833603,34.14548873833603,0
GMU-PAEDML | 12:a0:57:60:27:77,GMU-PAEDML,12:a0:57:60:27:77,2,2,-91.0,-91,34.14548873833603,34.14548873833603,0
Praxis | 66:22:32:e3:fd:37,Praxis,66:22:32:e3:fd:37,2,2,-91.0,-90,31.622776601683793,36.869450645195755,0
SK-Gast | 6a:d7:9a:1e:b0:7f,SK-Gast,6a:d7:9a:1e:b0:7f,2,2,-91.0,-88,27.12272579332028,42.986623470822764,0
SK-Technik | 6a:d7:9a:2e:b0:7f,SK-Technik,6a:d7:9a:2e:b0:7f,2,2,-91.0,-88,27.12272579332028,42.986623470822764,0
Vodafone-46BC | d4:e2:cb:1b:46:c8,Vodafone-46BC,d4:e2:cb:1b:46:c8,2,2,-91.0,-91,34.14548873833603,34.14548873833603,0
WLAN-ZZKMVA | a8:a2:37:c3:d7:0f,WLAN-ZZKMVA,a8:a2:37:c3:d7:0f,2,2,-91.0,-88,27.12272579332028,42.986623470822764,0
Earth | 1c:9e:cc:2c:a0:28,Earth,1c:9e:cc:2c:a0:28,2,2,-91.5,-90,31.622776601683793,39.810717055349734,0
FRITZ!Box 7490 | 7c:ff:4d:ab:d7:2d,FRITZ!Box 7490,7c:ff:4d:ab:d7:2d,2,2,-91.5,-89,29.286445646252357,42.986623470822764,0
My VW 0346 | 36:90:ea:0f:86:bb,My VW 0346,36:90:ea:0f:86:bb,2,2,-91.5,-88,27.12272579332028,46.4158883361278,0
PF-NET-PLUS | 48:8b:0a:93:aa:e2,PF-NET-PLUS,48:8b:0a:93:aa:e2,2,2,-91.5,-89,29.286445646252357,42.986623470822764,0
Ratssaal_Medientechnik | 60:22:32:70:83:d7,Ratssaal_Medientechnik,60:22:32:70:83:d7,2,2,-91.5,-89,29.286445646252357,42.986623470822764,0
Vodafone-3912 | 0c:7f:b2:6c:19:ec,Vodafone-3912,0c:7f:b2:6c:19:ec,2,2,-91.5,-89,29.286445646252357,42.986623470822764,0
Vodafone-ECEC | ac:4c:a5:88:ec:f8,Vodafone-ECEC,ac:4c:a5:88:ec:f8,2,2,-91.5,-90,31.622776601683793,39.810717055349734,0
WLAN_Intern | 0e:ea:14:87:80:62,WLAN_Intern,0e:ea:14:87:80:62,2,2,-91.5,-89,29.286445646252357,42.986623470822764,0
FRITZ!Box 6591 Cable QU | 48:5d:35:4e:21:d6,FRITZ!Box 6591 Cable QU,48:5d:35:4e:21:d6,2,2,-92.0,-92,36.869450645195755,36.869450645195755,0
THG-GAESTE | 00:a0:57:5a:0b:35,THG-GAESTE,00:a0:57:5a:0b:35,2,2,-92.0,-90,31.622776601683793,42.986623470822764,0
Vodafone-D2B2 | d4:3f:cb:82:02:b6,Vodafone-D2B2,d4:3f:cb:82:02:b6,2,2,-92.0,-91,34.14548873833603,39.810717055349734,0
CP-WLAN | 0c:ea:14:2a:36:63,CP-WLAN,0c:ea:14:2a:36:63,2,2,-92.5,-92,36.869450645195755,39.810717055349734,0
CP-WLAN-Gast | 12:ea:14:2a:36:63,CP-WLAN-Gast,12:ea:14:2a:36:63,2,2,-92.5,-91,34.14548873833603,42.986623470822764,0
CP-WLAN-Gast | 26:5a:4c:94:a9:44,CP-WLAN-Gast,26:5a:4c:94:a9:44,2,2,-92.5,-90,31.622776601683793,46.4158883361278,0
Chris-MLO | 42:a7:31:20:1b:d9,Chris-MLO,42:a7:31:20:1b:d9,2,2,-92.5,-92,36.869450645195755,39.810717055349734,0
LGast | f6:75:0c:87:b3:dd,LGast,f6:75:0c:87:b3:dd,2,2,-92.5,-90,31.622776601683793,46.4158883361278,0
THG-SEG | 0a:a0:57:5a:0b:35,THG-SEG,0a:a0:57:5a:0b:35,2,2,-92.5,-91,34.14548873833603,42.986623470822764,0
THG-Schueler | 12:a0:57:5a:0b:35,THG-Schueler,12:a0:57:5a:0b:35,2,2,-92.5,-90,31.622776601683793,46.4158883361278,0
Vodafone-5986 | 28:f5:d1:bf:a0:cf,Vodafone-5986,28:f5:d1:bf:a0:cf,2,2,-92.5,-92,36.869450645195755,39.810717055349734,0
YellowGuest | 22:11:32:a4:1f:e5,YellowGuest,22:11:32:a4:1f:e5,2,2,-92.5,-92,36.869450645195755,39.810717055349734,0
CP-WLAN-Gast | 12:ea:14:26:86:0a,CP-WLAN-Gast,12:ea:14:26:86:0a,2,2,-93.0,-92,36.869450645195755,42.986623470822764,0
FRITZ!Box 7590 TH | 50:e6:36:96:97:01,FRITZ!Box 7590 TH,50:e6:36:96:97:01,2,2,-93.0,-93,39.810717055349734,39.810717055349734,0
THG-SEG | 0a:a0:57:59:f5:a5,THG-SEG,0a:a0:57:59:f5:a5,2,2,-93.0,-92,36.869450645195755,42.986623470822764,0
Vodafone-FA40 | 64:67:72:81:fa:46,Vodafone-FA40,64:67:72:81:fa:46,2,2,-93.0,-93,39.810717055349734,39.810717055349734,0
CP-WLAN | 0c:ea:14:26:86:0a,CP-WLAN,0c:ea:14:26:86:0a,2,2,-93.5,-93,39.810717055349734,42.986623470822764,0
FRITZ!Box 6670 SN | 82:23:95:43:07:d0,FRITZ!Box 6670 SN,82:23:95:43:07:d0,2,2,-93.5,-92,36.869450645195755,46.4158883361278,0
TEDi-branch | 00:a0:57:96:5c:64,TEDi-branch,00:a0:57:96:5c:64,2,2,-93.5,-93,39.810717055349734,42.986623470822764,0
Yellow-RT2600 | 00:11:32:a4:1f:e5,Yellow-RT2600,00:11:32:a4:1f:e5,2,2,-93.5,-93,39.810717055349734,42.986623470822764,0
HotspotvPHV | d0:c3:5a:08:14:7d,HotspotvPHV,d0:c3:5a:08:14:7d,2,2,-94.0,-94,42.986623470822764,42.986623470822764,0
Platzhirsch-intern | e4:38:83:68:01:b7,Platzhirsch-intern,e4:38:83:68:01:b7,2,2,-94.0,-94,42.986623470822764,42.986623470822764,0
Vodafone-3A48 | 40:2b:50:e0:53:22,Vodafone-3A48,40:2b:50:e0:53:22,2,2,-94.0,-94,42.986623470822764,42.986623470822764,0
THG-LEHRER | 06:a0:57:59:f5:a5,THG-LEHRER,06:a0:57:59:f5:a5,2,2,-94.5,-94,42.986623470822764,46.4158883361278,0
THG-LEHRERNETZ | 0e:a0:57:59:f5:a5,THG-LEHRERNETZ,0e:a0:57:59:f5:a5,2,2,-94.5,-93,39.810717055349734,50.11872336272722,0
Vodafone-4972 | 50:a5:dc:d6:02:33,Vodafone-4972,50:a5:dc:d6:02:33,1,1,-55.0,-55,3.0,3.0,0
Redmi Note 12 Pro | c6:1c:e6:46:ad:73,Redmi Note 12 Pro,c6:1c:e6:46:ad:73,1,1,-56.0,-56,3.0,3.0,0
Vodafone Homespot | 8a:71:b1:ab:62:b9,Vodafone Homespot,8a:71:b1:ab:62:b9,1,1,-56.0,-56,3.0,3.0,0
ksozr | 1c:ed:6f:2e:4e:3f,ksozr,1c:ed:6f:2e:4e:3f,1,1,-57.0,-57,3.0,3.0,0
DIRECT-9b-HP M110 LaserJet | fa:ed:fc:80:bf:9b,DIRECT-9b-HP M110 LaserJet,fa:ed:fc:80:bf:9b,1,1,-58.0,-58,3.0,3.0,0
FRITZ!Box 7530 ID | 2c:3a:fd:c4:9b:bc,FRITZ!Box 7530 ID,2c:3a:fd:c4:9b:bc,1,1,-58.0,-58,3.0,3.0,0
Vodafone Hotspot | 8a:71:b1:ab:62:99,Vodafone Hotspot,8a:71:b1:ab:62:99,1,1,-58.0,-58,3.0,3.0,0
Sss | 46:db:e3:a6:35:63,Sss,46:db:e3:a6:35:63,1,1,-59.0,-59,3.0,3.0,0
Vodafone-D52D | 48:4e:fc:97:ca:70,Vodafone-D52D,48:4e:fc:97:ca:70,1,1,-59.0,-59,3.0,3.0,0
goldner_adler | 34:e1:a9:64:ca:ea,goldner_adler,34:e1:a9:64:ca:ea,1,1,-59.0,-59,3.0,3.0,0
FRITZ!Box 7590 KF | b0:f2:08:17:1d:3b,FRITZ!Box 7590 KF,b0:f2:08:17:1d:3b,1,1,-60.0,-60,3.1622776601683795,3.1622776601683795,0
Smartphone_connect_115491 | b0:d8:88:11:54:91,Smartphone_connect_115491,b0:d8:88:11:54:91,1,1,-60.0,-60,3.1622776601683795,3.1622776601683795,0
Stavi2020 | 88:71:b1:ab:62:f9,Stavi2020,88:71:b1:ab:62:f9,1,1,-60.0,-60,3.1622776601683795,3.1622776601683795,0
nao | f8:c6:50:3f:49:82,nao,f8:c6:50:3f:49:82,1,1,-60.0,-60,3.1622776601683795,3.1622776601683795,0
SchuetzleGmbH | 1c:ed:6f:0b:5a:72,SchuetzleGmbH,1c:ed:6f:0b:5a:72,1,1,-61.0,-61,3.4145488738336014,3.4145488738336014,0
THA-INT-DE | 08:45:d1:d8:c8:43,THA-INT-DE,08:45:d1:d8:c8:43,1,1,-61.0,-61,3.4145488738336014,3.4145488738336014,0
Telekom_SIM | 08:45:d1:d8:c8:40,Telekom_SIM,08:45:d1:d8:c8:40,1,1,-61.0,-61,3.4145488738336014,3.4145488738336014,0
Thalia | 08:45:d1:d8:c8:45,Thalia,08:45:d1:d8:c8:45,1,1,-61.0,-61,3.4145488738336014,3.4145488738336014,0
Thalia_Free_WiFi | 08:45:d1:d8:c8:46,Thalia_Free_WiFi,08:45:d1:d8:c8:46,1,1,-61.0,-61,3.4145488738336014,3.4145488738336014,0
Vodafone-0B6A | 5c:22:da:61:4f:a7,Vodafone-0B6A,5c:22:da:61:4f:a7,1,1,-61.0,-61,3.4145488738336014,3.4145488738336014,0
WLAN-853398 | cc:00:f1:e8:e8:de,WLAN-853398,cc:00:f1:e8:e8:de,1,1,-61.0,-61,3.4145488738336014,3.4145488738336014,0
hsweb | f8:c6:50:3f:49:83,hsweb,f8:c6:50:3f:49:83,1,1,-61.0,-61,3.4145488738336014,3.4145488738336014,0
hsx | f8:c6:50:3f:49:81,hsx,f8:c6:50:3f:49:81,1,1,-61.0,-61,3.4145488738336014,3.4145488738336014,0
TP-Link_3F64 | 24:2f:d0:67:3f:63,TP-Link_3F64,24:2f:d0:67:3f:63,1,1,-62.0,-62,3.686945064519575,3.686945064519575,0
Vodafone-2EE4 | 1c:9e:cc:3f:2e:e8,Vodafone-2EE4,1c:9e:cc:3f:2e:e8,1,1,-62.0,-62,3.686945064519575,3.686945064519575,0
BENSI | 70:54:25:66:d4:44,BENSI,70:54:25:66:d4:44,1,1,-63.0,-63,3.9810717055349722,3.9810717055349722,0
FB-OC-PH-G | 76:42:7f:ab:10:7c,FB-OC-PH-G,76:42:7f:ab:10:7c,1,1,-63.0,-63,3.9810717055349722,3.9810717055349722,0
FRITZ!Box 6660 Cable IR | 3c:37:12:de:3e:99,FRITZ!Box 6660 Cable IR,3c:37:12:de:3e:99,1,1,-63.0,-63,3.9810717055349722,3.9810717055349722,0
HONOR X8 | 42:3b:70:63:26:96,HONOR X8,42:3b:70:63:26:96,1,1,-63.0,-63,3.9810717055349722,3.9810717055349722,0
Tineco_1571 | 36:5f:45:4c:1e:14,Tineco_1571,36:5f:45:4c:1e:14,1,1,-63.0,-63,3.9810717055349722,3.9810717055349722,0
Vodafone Hotspot | 4a:4e:fc:97:ca:10,Vodafone Hotspot,4a:4e:fc:97:ca:10,1,1,-63.0,-63,3.9810717055349722,3.9810717055349722,0
Vodafone-CE2A | 40:2b:50:ea:90:ad,Vodafone-CE2A,40:2b:50:ea:90:ad,1,1,-63.0,-63,3.9810717055349722,3.9810717055349722,0
DIRECT-EG | 6a:8f:c9:d2:ad:b9,DIRECT-EG,6a:8f:c9:d2:ad:b9,1,1,-64.0,-64,4.298662347082277,4.298662347082277,0
FRITZ!Box 6660 Cable BC | 48:5d:35:4b:b3:31,FRITZ!Box 6660 Cable BC,48:5d:35:4b:b3:31,1,1,-64.0,-64,4.298662347082277,4.298662347082277,0
FRITZ!Box 7362 SL | 08:96:d7:3a:10:17,FRITZ!Box 7362 SL,08:96:d7:3a:10:17,1,1,-64.0,-64,4.298662347082277,4.298662347082277,0
Galaxy A52C6AF | f6:70:d3:b0:7c:b8,Galaxy A52C6AF,f6:70:d3:b0:7c:b8,1,1,-64.0,-64,4.298662347082277,4.298662347082277,0
Geisser | 44:4e:6d:a6:8f:fa,Geisser,44:4e:6d:a6:8f:fa,1,1,-64.0,-64,4.298662347082277,4.298662347082277,0
Hassan’s iPhone  | 26:ea:c7:41:26:e6,Hassan’s iPhone ,26:ea:c7:41:26:e6,1,1,-64.0,-64,4.298662347082277,4.298662347082277,0
My Skoda 2957 | 4a:eb:62:d9:32:78,My Skoda 2957,4a:eb:62:d9:32:78,1,1,-64.0,-64,4.298662347082277,4.298662347082277,0
Emilyn's Galaxy S24 | 62:d1:8b:62:d1:1d,Emilyn's Galaxy S24,62:d1:8b:62:d1:1d,1,1,-65.0,-65,4.641588833612778,4.641588833612778,0
Magenta | 78:18:ec:ad:3f:02,Magenta,78:18:ec:ad:3f:02,1,1,-65.0,-65,4.641588833612778,4.641588833612778,0
MagentaWLAN-5HLM | ac:b6:87:42:18:fe,MagentaWLAN-5HLM,ac:b6:87:42:18:fe,1,1,-65.0,-65,4.641588833612778,4.641588833612778,0
Pralinna | 46:4e:6d:a6:8f:fa,Pralinna,46:4e:6d:a6:8f:fa,1,1,-65.0,-65,4.641588833612778,4.641588833612778,0
SahdiM | b8:8c:2b:8d:05:cf,SahdiM,b8:8c:2b:8d:05:cf,1,1,-65.0,-65,4.641588833612778,4.641588833612778,0
Vodafone Homespot | e6:f7:5b:15:94:30,Vodafone Homespot,e6:f7:5b:15:94:30,1,1,-65.0,-65,4.641588833612778,4.641588833612778,0
Vodafone-8007 | e4:f7:5b:15:94:2c,Vodafone-8007,e4:f7:5b:15:94:2c,1,1,-65.0,-65,4.641588833612778,4.641588833612778,0
Vodafone-A450 | 64:67:72:85:a4:55,Vodafone-A450,64:67:72:85:a4:55,1,1,-65.0,-65,4.641588833612778,4.641588833612778,0
eMedia | 78:18:ec:ad:3f:01,eMedia,78:18:ec:ad:3f:01,1,1,-65.0,-65,4.641588833612778,4.641588833612778,0
starmobile | cc:58:30:18:d3:fe,starmobile,cc:58:30:18:d3:fe,1,1,-65.0,-65,4.641588833612778,4.641588833612778,0
AGP Intern | 7c:5a:1c:33:f0:0b,AGP Intern,7c:5a:1c:33:f0:0b,1,1,-66.0,-66,5.011872336272722,5.011872336272722,0
Balkan backery lejla_EXT | 78:8c:b5:d3:57:96,Balkan backery lejla_EXT,78:8c:b5:d3:57:96,1,1,-66.0,-66,5.011872336272722,5.011872336272722,0
FRITZ!Box 6690 OH | 48:5d:35:50:40:26,FRITZ!Box 6690 OH,48:5d:35:50:40:26,1,1,-66.0,-66,5.011872336272722,5.011872336272722,0
FRITZ!Box 7530 MP | 3c:a6:2f:3b:30:a4,FRITZ!Box 7530 MP,3c:a6:2f:3b:30:a4,1,1,-66.0,-66,5.011872336272722,5.011872336272722,0
Kochlöffel Mitarbeiter | 72:a7:41:aa:f7:c1,Kochlöffel Mitarbeiter,72:a7:41:aa:f7:c1,1,1,-66.0,-66,5.011872336272722,5.011872336272722,0
TattooTime | 08:b6:57:a8:2a:32,TattooTime,08:b6:57:a8:2a:32,1,1,-66.0,-66,5.011872336272722,5.011872336272722,0
TheNailHeadspa | d4:24:dd:de:af:11,TheNailHeadspa,d4:24:dd:de:af:11,1,1,-66.0,-66,5.011872336272722,5.011872336272722,0
Vodafone Hotspot | e6:f7:5b:15:94:2e,Vodafone Hotspot,e6:f7:5b:15:94:2e,1,1,-66.0,-66,5.011872336272722,5.011872336272722,0
Vodafone-993C | f0:4b:8a:f3:9d:45,Vodafone-993C,f0:4b:8a:f3:9d:45,1,1,-66.0,-66,5.011872336272722,5.011872336272722,0
o2de-M102 | 54:ec:2f:50:e5:88,o2de-M102,54:ec:2f:50:e5:88,1,1,-66.0,-66,5.011872336272722,5.011872336272722,0
F26 WLAN | 2c:91:ab:91:cd:1f,F26 WLAN,2c:91:ab:91:cd:1f,1,1,-67.0,-67,5.411695265464636,5.411695265464636,0
GRAF_3OGS | b2:5d:d4:8d:4e:01,GRAF_3OGS,b2:5d:d4:8d:4e:01,1,1,-67.0,-67,5.411695265464636,5.411695265464636,0
Galaxy A53 5G 6ABB | ba:9a:e0:a2:e6:c9,Galaxy A53 5G 6ABB,ba:9a:e0:a2:e6:c9,1,1,-67.0,-67,5.411695265464636,5.411695265464636,0
Vodafone-0876 | b0:5d:d4:8d:4e:fe,Vodafone-0876,b0:5d:d4:8d:4e:fe,1,1,-67.0,-67,5.411695265464636,5.411695265464636,0
Vodafone-F87D | 0c:7f:b2:66:91:78,Vodafone-F87D,0c:7f:b2:66:91:78,1,1,-67.0,-67,5.411695265464636,5.411695265464636,0
dm Kunden WLAN | ea:55:a8:b2:7d:90,dm Kunden WLAN,ea:55:a8:b2:7d:90,1,1,-67.0,-67,5.411695265464636,5.411695265464636,0
eduroam | f8:c6:50:3e:f8:05,eduroam,f8:c6:50:3e:f8:05,1,1,-67.0,-67,5.411695265464636,5.411695265464636,0
hsgast | f8:c6:50:3e:f8:04,hsgast,f8:c6:50:3e:f8:04,1,1,-67.0,-67,5.411695265464636,5.411695265464636,0
hsweb | f8:c6:50:3e:f8:03,hsweb,f8:c6:50:3e:f8:03,1,1,-67.0,-67,5.411695265464636,5.411695265464636,0
hsx | f8:c6:50:3e:f8:01,hsx,f8:c6:50:3e:f8:01,1,1,-67.0,-67,5.411695265464636,5.411695265464636,0
nao | f8:c6:50:3e:f8:02,nao,f8:c6:50:3e:f8:02,1,1,-67.0,-67,5.411695265464636,5.411695265464636,0
Altin Sofra FRITZ!Box 6690 PM | 80:23:95:8c:ac:48,Altin Sofra FRITZ!Box 6690 PM,80:23:95:8c:ac:48,1,1,-68.0,-68,5.843414133735177,5.843414133735177,0
BMW 30908 | b6:c2:6a:c8:db:68,BMW 30908,b6:c2:6a:c8:db:68,1,1,-68.0,-68,5.843414133735177,5.843414133735177,0
FRITZ!Box 6690 XF | e0:08:55:e7:f3:6c,FRITZ!Box 6690 XF,e0:08:55:e7:f3:6c,1,1,-68.0,-68,5.843414133735177,5.843414133735177,0
Fassbender | 2c:00:ab:86:7c:c1,Fassbender,2c:00:ab:86:7c:c1,1,1,-68.0,-68,5.843414133735177,5.843414133735177,0
Fielmann | d0:4d:c6:a0:a3:42,Fielmann,d0:4d:c6:a0:a3:42,1,1,-68.0,-68,5.843414133735177,5.843414133735177,0
MagentaWLAN-Service1 | 8c:19:b5:2a:eb:ae,MagentaWLAN-Service1,8c:19:b5:2a:eb:ae,1,1,-68.0,-68,5.843414133735177,5.843414133735177,0
Mezopotamya gast | 62:b6:57:17:89:c4,Mezopotamya gast,62:b6:57:17:89:c4,1,1,-68.0,-68,5.843414133735177,5.843414133735177,0
Paedagogisches_Zentrum | 3e:a6:2f:93:1e:6d,Paedagogisches_Zentrum,3e:a6:2f:93:1e:6d,1,1,-68.0,-68,5.843414133735177,5.843414133735177,0
Vodafone Homespot | 72:54:25:6e:4f:bf,Vodafone Homespot,72:54:25:6e:4f:bf,1,1,-68.0,-68,5.843414133735177,5.843414133735177,0
W-Lan 2.4GHz | 00:09:4f:9f:49:d1,W-Lan 2.4GHz,00:09:4f:9f:49:d1,1,1,-68.0,-68,5.843414133735177,5.843414133735177,0
pwn-U | 40:2b:50:eb:b7:21,pwn-U,40:2b:50:eb:b7:21,1,1,-68.0,-68,5.843414133735177,5.843414133735177,0
Altin Sofra  Gastzugang | 82:23:95:8c:ac:48,Altin Sofra  Gastzugang,82:23:95:8c:ac:48,1,1,-69.0,-69,6.309573444801933,6.309573444801933,0
