scan_id,timestamp,raw_latitude,raw_longitude,latitude,longitude,snap_distance_m,road_type,snapped,segment_id,match_score,candidate_count
scan_188,2026-04-08 13:12:32,48.8915194292263,8.699522414650726,48.89153369953574,8.699527770045806,1.63621424138012,pedestrian,True,480:2,1.63621424138012,6
scan_189,2026-04-08 13:12:39,48.89151386586865,8.699594719856842,48.89152287083179,8.699597931935887,1.029631661584795,pedestrian,True,480:3,1.029631661584795,6
scan_190,2026-04-08 13:12:42,48.89152293720785,8.69963195031026,48.89151790220398,8.6996301543193,0.5757046761612474,pedestrian,True,480:3,0.5757046761612474,6
scan_191,2026-04-08 13:12:46,48.89152441948977,8.699673507828392,48.89151190548149,8.699669044068923,1.4308575054856647,pedestrian,True,480:3,1.4308575054856647,6
scan_192,2026-04-08 13:12:53,48.89150392667564,8.699719504958185,48.89150411419792,8.699719571847556,0.021441384785910626,pedestrian,True,480:3,0.021441384785910626,6
scan_193,2026-04-08 13:13:01,48.89148954741423,8.69977082998219,48.89149586292559,8.699773082730461,0.7221185035878195,pedestrian,True,480:3,0.7221185035878195,6
scan_194,2026-04-08 13:13:03,48.89148418449346,8.699787398567748,48.89149316168334,8.699790600738783,1.0264560654981032,pedestrian,True,480:3,1.0264560654981032,6
scan_195,2026-04-08 13:13:08,48.89147715150767,8.699837062542203,48.89148553618636,8.699840053363722,0.9587080618030442,pedestrian,True,480:3,0.9587080618030442,6
scan_196,2026-04-08 13:13:15,48.89146967458687,8.69985545244601,48.89148245852889,8.699860012487788,1.4617218817144693,pedestrian,True,480:3,1.4617218817144693,6
scan_197,2026-04-08 13:13:23,48.8914705270844,8.699854938537248,48.89148257808618,8.699859237138737,1.3779171534462684,pedestrian,True,480:3,1.3779171534462684,6
scan_198,2026-04-08 13:13:30,48.891470314196965,8.69985252695975,48.891482919460834,8.699857023266937,1.4412917386160318,pedestrian,True,480:3,1.4412917386160318,6
scan_199,2026-04-08 13:13:33,48.89147093524611,8.699854482561927,48.89148266601054,8.699858666934531,1.3413010650468278,pedestrian,True,480:3,1.3413010650468278,6
scan_200,2026-04-08 13:13:37,48.8914711313576,8.699854730294808,48.891482640026446,8.69985883544576,1.315906553015113,pedestrian,True,480:3,1.315906553015113,6
scan_201,2026-04-08 13:13:44,48.891467777961054,8.699852060298822,48.89148285544087,8.699857438447127,1.723966062256018,pedestrian,True,480:3,1.723966062256018,6
scan_202,2026-04-08 13:13:51,48.89147151577871,8.699835688325198,48.891485443221754,8.699840656254773,1.592470320023578,pedestrian,True,480:3,1.592470320023578,6
