WigleWifi-1.6,appRelease=2.104,model=M2101K6G,release=11,device=sweet,display=RKQ1.200826.002 test-keys,board=sweet,brand=Redmi,star=Sol,body=3,subBody=0
MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
76:aa:54:44:bc:d1,,Uncategorized;10,1970-01-01 00:00:00,,7936,-88,48.88831904422751,8.697650271494629,0,7.456698417663574,,,BLE
2c:ba:ca:49:dc:34,,Uncategorized;10,1970-01-01 00:00:00,,7936,-71,48.88831971193058,8.697650497995038,0,7.456698417663574,,,BLE
2b:7a:ea:fa:8d:3e,,Uncategorized;10,1970-01-01 00:00:00,,7936,-82,48.88832905977349,8.69765366900078,0,7.456698417663574,,,BLE
4b:8c:27:fc:31:41,,Uncategorized;10,1970-01-01 00:00:00,,7936,-87,48.88832905977349,8.69765366900078,0,7.456698417663574,,,BLE
69:2c:42:49:62:47,,Uncategorized;10,1970-01-01 00:00:00,,7936,-100,48.88832905977349,8.69765366900078,0,7.456698417663574,,,BLE
0b:dd:f7:14:21:19,,Uncategorized;10,1970-01-01 00:00:00,,7936,-99,48.88832905977349,8.69765366900078,0,7.456698417663574,,,BLE
67:29:22:25:4c:78,,Uncategorized;10,1970-01-01 00:00:00,,7936,-100,48.88833039517962,8.697654122001602,0,7.456698417663574,,,BLE
35:17:9a:9e:21:f2,,Uncategorized;10,1970-01-01 00:00:00,,7936,-83,48.88833039517962,8.697654122001602,0,7.456698417663574,,,BLE
7e:7f:97:a5:ea:cf,,Uncategorized;10,1970-01-01 00:00:00,,7936,-85,48.88833039517962,8.697654122001602,0,7.456698417663574,,,BLE
f4:4e:fd:e6:4e:b2,T25,null;10,1970-01-01 00:00:00,,1028,-94,48.888331062882685,8.697654348502011,0,7.456698417663574,,,BT
7f:31:7f:dd:54:36,,Uncategorized;10,1970-01-01 00:00:00,,7936,-92,48.888331062882685,8.697654348502011,0,7.456698417663574,,,BLE
5a:49:94:5d:30:8f,,Uncategorized;10,1970-01-01 00:00:00,,7936,-92,48.88833506910108,8.697655707504472,0,7.456698417663574,,,BLE
55:de:24:2e:81:a1,,Uncategorized;10,1970-01-01 00:00:00,,7936,-93,48.888335736804144,8.697655934004883,0,7.456698417663574,,,BLE
61:2d:ab:d8:ff:94,,Uncategorized;10,1970-01-01 00:00:00,,7936,-98,48.88833773991334,8.697656613506114,0,7.456698417663574,,,BLE
59:6f:59:49:22:08,,Uncategorized;10,1970-01-01 00:00:00,,7936,-82,48.88833907531947,8.697657066506935,0,7.456698417663574,,,BLE
6e:7c:de:c1:dd:d5,,Uncategorized;10,1970-01-01 00:00:00,,7936,-96,48.88833907531947,8.697657066506935,0,7.456698417663574,,,BLE
49:0f:aa:67:d9:aa,,Uncategorized;10,1970-01-01 00:00:00,,7936,-94,48.88833974302254,8.697657293007344,0,7.456698417663574,,,BLE
54:01:0c:f0:e5:42,,Uncategorized;10,1970-01-01 00:00:00,,7936,-95,48.88833974302254,8.697657293007344,0,7.456698417663574,,,BLE
4a:ed:3a:f3:1e:cb,,Uncategorized;10,1970-01-01 00:00:00,,7936,-96,48.888340410725604,8.697657519507754,0,7.456698417663574,,,BLE
44:bf:55:0c:31:df,,Uncategorized;10,1970-01-01 00:00:00,,7936,-84,48.888340410725604,8.697657519507754,0,7.456698417663574,,,BLE
79:cd:6f:3f:35:19,,Uncategorized;10,1970-01-01 00:00:00,,7936,-92,48.888340410725604,8.697657519507754,0,7.456698417663574,,,BLE
76:a1:fd:fd:ab:64,,Uncategorized;10,1970-01-01 00:00:00,,7936,-98,48.888340410725604,8.697657519507754,0,7.456698417663574,,,BLE
58:d7:d7:c7:66:21,,Uncategorized;10,1970-01-01 00:00:00,,7936,-93,48.888340410725604,8.697657519507754,0,7.456698417663574,,,BLE
73:22:b2:26:29:a5,,Uncategorized;10,1970-01-01 00:00:00,,7936,-96,48.888340410725604,8.697657519507754,0,7.456698417663574,,,BLE
7d:87:77:bd:81:e0,,Uncategorized;10,1970-01-01 00:00:00,,7936,-86,48.88834107842867,8.697657746008165,0,7.456698417663574,,,BLE
07:16:aa:25:27:7d,,Uncategorized;10,1970-01-01 00:00:00,,7936,-87,48.8883424138348,8.697658199008984,0,7.456698417663574,,,BLE
66:06:45:23:05:69,,Uncategorized;10,1970-01-01 00:00:00,,7936,-96,48.8883424138348,8.697658199008984,0,7.456698417663574,,,BLE
5c:c5:7c:60:df:48,,Uncategorized;10,1970-01-01 00:00:00,,7936,-92,48.8883424138348,8.697658199008984,0,7.456698417663574,,,BLE
43:37:b5:b6:7d:82,,Uncategorized;10,1970-01-01 00:00:00,,7936,-80,48.88834308153787,8.697658425509395,0,7.456698417663574,,,BLE
c8:96:65:d3:83:52,IT-UH-NB01,Laptop;10,1970-01-01 00:00:00,,268,-95,48.888344416943994,8.697658878510214,0,7.456698417663574,,,BT
4e:b7:f9:a7:1c:5e,,Uncategorized;10,1970-01-01 00:00:00,,7936,-87,48.888344416943994,8.697658878510214,0,7.456698417663574,,,BLE
7c:e0:1c:bd:37:9d,,Uncategorized;10,1970-01-01 00:00:00,,7936,-91,48.888344416943994,8.697658878510214,0,7.456698417663574,,,BLE
6e:4e:ed:34:db:77,,Uncategorized;10,1970-01-01 00:00:00,,7936,-98,48.88834975856852,8.697660690513496,0,7.456698417663574,,,BLE
60:22:80:4b:cb:a8,,Uncategorized;10,1970-01-01 00:00:00,,7936,-91,48.88834975856852,8.697660690513496,0,7.456698417663574,,,BLE
4f:fa:16:67:82:60,,Uncategorized;10,1970-01-01 00:00:00,,7936,-97,48.888350426271586,8.697660917013907,0,7.456698417663574,,,BLE
5a:22:9c:39:b7:36,,Uncategorized;10,1970-01-01 00:00:00,,7936,-94,48.888350426271586,8.697660917013907,0,7.456698417663574,,,BLE
44:ba:fa:25:e7:67,,Uncategorized;10,1970-01-01 00:00:00,,7936,-95,48.888350426271586,8.697660917013907,0,7.456698417663574,,,BLE
6a:e7:64:85:18:23,,Uncategorized;10,1970-01-01 00:00:00,,7936,-100,48.88835109397465,8.697661143514317,0,7.456698417663574,,,BLE
42:40:9b:0f:94:2c,,Uncategorized;10,1970-01-01 00:00:00,,7936,-92,48.88835109397465,8.697661143514317,0,7.456698417663574,,,BLE
40:2a:8f:f3:de:f9,30559046,Uncategorized;10,1970-01-01 00:00:00,,7936,-94,48.88835242938078,8.697661596515138,0,7.456698417663574,,,BLE
7b:af:49:bc:01:26,,Uncategorized;10,1970-01-01 00:00:00,,7936,-94,48.88835309708385,8.697661823015547,0,7.456698417663574,,,BLE
40:69:8f:5c:fb:a5,,Uncategorized;10,1970-01-01 00:00:00,,7936,-85,48.88835376478691,8.697662049515957,0,7.456698417663574,,,BLE
65:28:f5:5e:a5:f8,,Uncategorized;10,1970-01-01 00:00:00,,7936,-86,48.88835376478691,8.697662049515957,0,7.456698417663574,,,BLE
38:2a:a6:b0:af:82,,Uncategorized;10,1970-01-01 00:00:00,,7936,-84,48.88835376478691,8.697662049515957,0,7.456698417663574,,,BLE
02:92:c3:e7:57:26,,Uncategorized;10,1970-01-01 00:00:00,,7936,-86,48.88835376478691,8.697662049515957,0,7.456698417663574,,,BLE
54:77:c7:69:cc:be,,Uncategorized;10,1970-01-01 00:00:00,,7936,-93,48.88835376478691,8.697662049515957,0,7.456698417663574,,,BLE
5f:d7:68:46:56:86,,Uncategorized;10,1970-01-01 00:00:00,,7936,-96,48.88836645114516,8.69766635302375,0,7.456698417663574,,,BLE
4c:92:ca:b6:3d:75,S45 C73B LE,Uncategorized;10,1970-01-01 00:00:00,,7936,-90,48.88836645114516,8.69766635302375,0,7.456698417663574,,,BLE
30:a2:c2:da:65:b2,HUAWEI P30 lite,Smartphone;10,1970-01-01 00:00:00,,524,-91,48.88836711884822,8.69766657952416,0,7.456698417663574,,,BT
40:2a:8f:f3:e2:5f,30559250,Uncategorized;10,1970-01-01 00:00:00,,7936,-96,48.888368454254355,8.697667032524981,0,7.456698417663574,,,BLE
4e:28:05:f3:19:69,,Uncategorized;10,1970-01-01 00:00:00,,7936,-94,48.88837045736355,8.697667712026211,0,7.456698417663574,,,BLE
7a:b6:6d:a4:7e:ba,,Uncategorized;10,1970-01-01 00:00:00,,7936,-97,48.88837112506661,8.697667938526623,0,7.456698417663574,,,BLE
3c:84:27:ae:62:8d,QMN000BZP6P140LX,Uncategorized;10,1970-01-01 00:00:00,,7936,-89,48.888372460472745,8.697668391527442,0,7.456698417663574,,,BLE
30:16:29:b5:8b:2e,,Uncategorized;10,1970-01-01 00:00:00,,7936,-95,48.888372460472745,8.697668391527442,0,7.456698417663574,,,BLE
49:ab:55:d5:df:0c,,Uncategorized;10,1970-01-01 00:00:00,,7936,-93,48.888387149940186,8.697673374536466,0,7.456698417663574,,,BLE
75:3f:0c:fc:8e:af,,Uncategorized;10,1970-01-01 00:00:00,,7936,-53,48.888391156158576,8.697674733538927,0,7.456698417663574,,76,BLE
a4:c1:38:9b:dc:1a,ihoment_H6181_DC1A,Uncategorized;10,1970-01-01 00:00:00,,7936,-98,48.888391823861646,8.697674960039338,0,7.456698417663574,,,BLE
44:ec:d6:20:66:7a,,Uncategorized;10,1970-01-01 00:00:00,,7936,-86,48.88840317481375,8.69767881054631,0,7.456698417663574,,,BLE
52:99:7b:60:1f:8a,,Uncategorized;10,1970-01-01 00:00:00,,7936,-57,48.88840384251682,8.69767903704672,0,7.456698417663574,,76,BLE
7d:29:a9:22:8c:0e,,Uncategorized;10,1970-01-01 00:00:00,,7936,-97,48.888404510219885,8.69767926354713,0,7.456698417663574,,,BLE
c7:6a:00:46:28:84,Govee_H610A_2884,Uncategorized;10,1970-01-01 00:00:00,,7936,-93,48.88840651332908,8.697679943048362,0,7.456698417663574,,,BLE
d1:06:01:46:4b:21,Govee_H619A_4B21,Uncategorized;10,1970-01-01 00:00:00,,7936,-96,48.88840784873521,8.697680396049181,0,7.456698417663574,,,BLE
18:23:53:13:ec:45,,Uncategorized;10,1970-01-01 00:00:00,,7936,-98,48.888413858062805,8.697682434552874,0,7.456698417663574,,,BLE
00:1d:86:53:7e:1a,,null;10,1970-01-01 00:00:00,,1028,-98,48.888418531984264,8.697684020055744,0,7.456698417663574,,,BT
6b:b4:ae:b1:16:23,,Uncategorized;10,1970-01-01 00:00:00,,7936,-94,48.888431218342504,8.697688323563538,0,7.456698417663574,,,BLE
38:46:2b:f3:5b:cb,,Uncategorized;10,1970-01-01 00:00:00,,7936,-93,48.8884332214517,8.697689003064768,0,7.456698417663574,,,BLE
f4:4e:fd:32:d4:bf,T25,null;10,1970-01-01 00:00:00,,1028,-85,48.88843923077929,8.69769104156846,0,7.456698417663574,,,BT
6b:36:b4:d3:33:f5,,Uncategorized;10,1970-01-01 00:00:00,,7936,-76,48.88843923077929,8.69769104156846,0,7.456698417663574,,,BLE
48:a1:05:f1:53:ff,,Uncategorized;10,1970-01-01 00:00:00,,7936,-78,48.88843923077929,8.69769104156846,0,7.456698417663574,,,BLE
61:40:86:eb:d9:15,,Uncategorized;10,1970-01-01 00:00:00,,7936,-89,48.88844056618542,8.69769149456928,0,7.456698417663574,,,BLE
46:8e:ce:0d:6d:d3,,Uncategorized;10,1970-01-01 00:00:00,,7936,-99,48.88844323699768,8.69769240057092,0,7.456698417663574,,,BLE
14:85:54:b2:71:a1,,Settop;10,1970-01-01 00:00:00,,1060,-97,48.888445907809945,8.697693306572562,0,7.456698417663574,,,BT
5c:f6:dc:10:ab:18,[TV] Living room,Display/Speaker;10,1970-01-01 00:00:00,,1084,-76,48.888445907809945,8.697693306572562,0,7.456698417663574,,,BT
cc:b1:1a:de:1d:17,[TV] Samsung 5 Series (40),Display/Speaker;10,1970-01-01 00:00:00,,1084,-82,48.88844724321608,8.697693759573381,0,7.456698417663574,,,BT
63:c2:98:ae:96:bd,,Uncategorized;10,1970-01-01 00:00:00,,7936,-100,48.88845325254366,8.697695798077074,0,7.456698417663574,,,BLE
60:1f:ce:fe:a8:52,,Uncategorized;10,1970-01-01 00:00:00,,7936,-92,48.88845325254366,8.697695798077074,0,7.456698417663574,,,BLE
47:56:b5:af:c4:a5,,Uncategorized;10,1970-01-01 00:00:00,,7936,-92,48.88845325254366,8.697695798077074,0,7.456698417663574,,,BLE
76:63:e8:00:89:d0,,Uncategorized;10,1970-01-01 00:00:00,,7936,-92,48.88845325254366,8.697695798077074,0,7.456698417663574,,,BLE
4a:9e:bd:b4:20:df,,Uncategorized;10,1970-01-01 00:00:00,,7936,-88,48.88845325254366,8.697695798077074,0,7.456698417663574,,,BLE
49:58:d5:72:fa:a8,,Uncategorized;10,1970-01-01 00:00:00,,7936,-96,48.88845325254366,8.697695798077074,0,7.456698417663574,,,BLE
7e:a7:8a:6c:57:90,,Uncategorized;10,1970-01-01 00:00:00,,7936,-89,48.88846927741724,8.697701234086917,0,7.456698417663574,,,BLE
84:fc:e6:fb:a1:95,QMN000BZP2N6Q07Y,Uncategorized;10,1970-01-01 00:00:00,,7936,-100,48.88846927741724,8.697701234086917,0,7.456698417663574,,,BLE
b0:38:e2:1c:99:ed,,Uncategorized;10,1970-01-01 00:00:00,,7936,-96,48.88846927741724,8.697701234086917,0,7.456698417663574,,,BLE
6e:7c:67:db:06:4b,,Uncategorized;10,1970-01-01 00:00:00,,7936,-95,48.88846927741724,8.697701234086917,0,7.456698417663574,,,BLE
cd:2a:04:c6:69:41,Govee_H6099_6941,Uncategorized;10,1970-01-01 00:00:00,,7936,-74,48.88846927741724,8.697701234086917,0,7.456698417663574,,,BLE
4f:82:e0:90:bb:47,,Uncategorized;10,1970-01-01 00:00:00,,7936,-99,48.88846927741724,8.697701234086917,0,7.456698417663574,,,BLE
4b:db:c0:e6:bd:9c,,Uncategorized;10,1970-01-01 00:00:00,,7936,-84,48.88847061282337,8.697701687087738,0,7.456698417663574,,,BLE
7b:19:b9:0f:7a:a1,,Uncategorized;10,1970-01-01 00:00:00,,7936,-82,48.88847061282337,8.697701687087738,0,7.456698417663574,,,BLE
61:a9:23:4b:22:d5,,Uncategorized;10,1970-01-01 00:00:00,,7936,-87,48.88847061282337,8.697701687087738,0,7.456698417663574,,,BLE
53:b5:33:a1:74:8b,,Uncategorized;10,1970-01-01 00:00:00,,7936,-85,48.88847061282337,8.697701687087738,0,7.456698417663574,,,BLE
73:59:a7:26:e2:87,,Uncategorized;10,1970-01-01 00:00:00,,7936,-89,48.88847061282337,8.697701687087738,0,7.456698417663574,,,BLE
ac:b6:87:ce:43:ed,[LG] webOS TV OLED65CS9LA,Display/Speaker;10,1970-01-01 00:00:00,,1084,-91,48.88847128052643,8.697701913588148,0,7.456698417663574,,,BT
35:32:1c:84:4b:92,,Uncategorized;10,1970-01-01 00:00:00,,7936,-100,48.88847128052643,8.697701913588148,0,7.456698417663574,,,BLE
98:61:60:ba:57:d7,BR05,null;10,1970-01-01 00:00:00,,1028,-85,48.88847595444789,8.69770349909102,0,7.456698417663574,,,BT
28:07:08:8b:4a:13,"50"" QLED",Display/Speaker;10,1970-01-01 00:00:00,,1084,-75,48.888476622150954,8.69770372559143,0,7.456698417663574,,,BT
e4:7d:bd:d2:c8:9f,[TV] Samsung 5 Series (49),Display/Speaker;10,1970-01-01 00:00:00,,1084,-72,48.88847728985402,8.697703952091839,0,7.456698417663574,,,BT
24:19:72:9d:b1:fe,,Settop;10,1970-01-01 00:00:00,,1060,-93,48.88847728985402,8.697703952091839,0,7.456698417663574,,,BT
1f:f5:89:a2:61:ef,,Uncategorized;10,1970-01-01 00:00:00,,7936,-79,48.888509339601164,8.697714824111529,0,7.456698417663574,,,BLE
57:62:fc:15:a9:4a,,Uncategorized;10,1970-01-01 00:00:00,,7936,-97,48.888509339601164,8.697714824111529,0,7.456698417663574,,,BLE
50:0f:22:1b:67:ab,,Uncategorized;10,1970-01-01 00:00:00,,7936,-85,48.888509339601164,8.697714824111529,0,7.456698417663574,,,BLE
4e:12:88:7c:ed:00,,Uncategorized;10,1970-01-01 00:00:00,,7936,-93,48.888509339601164,8.697714824111529,0,7.456698417663574,,,BLE
29:74:e3:2e:94:83,,Uncategorized;10,1970-01-01 00:00:00,,7936,-79,48.888509339601164,8.697714824111529,0,7.456698417663574,,,BLE
02:33:be:30:a8:07,,Uncategorized;10,1970-01-01 00:00:00,,7936,-95,48.888509339601164,8.697714824111529,0,7.456698417663574,,,BLE
16:a6:ec:78:28:d9,,Uncategorized;10,1970-01-01 00:00:00,,7936,-83,48.88851067500729,8.697715277112348,0,7.456698417663574,,,BLE
22:b5:28:20:18:e5,,Uncategorized;10,1970-01-01 00:00:00,,7936,-95,48.88851067500729,8.697715277112348,0,7.456698417663574,,,BLE
63:c7:d8:84:62:39,,Uncategorized;10,1970-01-01 00:00:00,,7936,-91,48.88851534892875,8.69771686261522,0,7.456698417663574,,,BLE
d0:16:f0:86:45:dd,S100Pro,Smartphone;10,1970-01-01 00:00:00,,524,-85,48.88851601663182,8.69771708911563,0,7.456698417663574,,,BT
64:bb:1e:61:93:00,,Monitor;10,1970-01-01 00:00:00,,1080,-92,48.88851668433488,8.697717315616039,0,7.456698417663574,,,BT
44:ee:14:0b:7f:8f,lime-930703541396,Uncategorized;10,1970-01-01 00:00:00,,7936,-86,48.88853604772378,8.697723884127935,0,7.456698417663574,,,BLE
b0:a4:60:4d:b1:96,BABABOOK,Laptop;10,1970-01-01 00:00:00,,268,-85,48.888536715426845,8.697724110628345,0,7.456698417663574,,,BT
ec:a2:57:db:ae:c1,TT214H BlueFrog,Uncategorized;10,1970-01-01 00:00:00,,7936,-92,48.888536715426845,8.697724110628345,0,7.456698417663574,,,BLE
04:da:28:b0:07:11,Redmi Watch 5 Active 0711,Uncategorized;10,1970-01-01 00:00:00,,7936,-94,48.888536715426845,8.697724110628345,0,7.456698417663574,,,BLE
f9:f6:47:d0:55:1e,JBL Tune 520BT-LE,Uncategorized;10,1970-01-01 00:00:00,,7936,-94,48.888536715426845,8.697724110628345,0,7.456698417663574,,,BLE
74:af:86:d8:be:90,,Uncategorized;10,1970-01-01 00:00:00,,7936,-96,48.888536715426845,8.697724110628345,0,7.456698417663574,,,BLE
4a:ae:46:89:eb:ea,,Uncategorized;10,1970-01-01 00:00:00,,7936,-94,48.88854005394217,8.697725243130396,0,7.456698417663574,,,BLE
fc:03:9f:5f:bc:32,[TV] Samsung Q8 Series (55),Uncategorized;10,1970-01-01 00:00:00,,7936,-97,48.88854205705137,8.697725922631626,0,7.456698417663574,,,BLE
6f:3d:69:cc:14:e6,4,Uncategorized;10,1970-01-01 00:00:00,,7936,-90,48.88856676206479,8.697734303146802,0,7.456698417663574,,,BLE
69:de:ec:37:8d:d4,,Uncategorized;10,1970-01-01 00:00:00,,7936,-92,48.88856676206479,8.697734303146802,0,7.456698417663574,,,BLE
4d:eb:b9:60:a6:51,,Uncategorized;10,1970-01-01 00:00:00,,7936,-90,48.88856676206479,8.697734303146802,0,7.456698417663574,,,BLE
7c:96:d3:e9:94:4b,,Uncategorized;10,1970-01-01 00:00:00,,7936,-91,48.88856676206479,8.697734303146802,0,7.456698417663574,,,BLE
50:61:f6:01:4e:31,BRC1H 01:4E:31,Uncategorized;10,1970-01-01 00:00:00,,7936,-90,48.88856676206479,8.697734303146802,0,7.456698417663574,,,BLE
ac:eb:51:e5:15:0f,BRC1H E5:15:0F,Uncategorized;10,1970-01-01 00:00:00,,7936,-88,48.88856676206479,8.697734303146802,0,7.456698417663574,,,BLE
63:8d:99:e9:ee:41,,Uncategorized;10,1970-01-01 00:00:00,,7936,-95,48.88856676206479,8.697734303146802,0,7.456698417663574,,,BLE
74:6d:fa:f9:97:ed,"55"" Neo QLED",Display/Speaker;10,1970-01-01 00:00:00,,1084,-85,48.888572771392376,8.697736341650494,0,7.456698417663574,,,BT
10:32:2c:d7:27:06,My VW 9499,Car Audio;10,1970-01-01 00:00:00,,1056,-78,48.88857410679851,8.697736794651314,0,7.456698417663574,,,BT
5b:4e:cd:fe:95:f6,,Uncategorized;10,1970-01-01 00:00:00,,7936,-76,48.88862017831003,8.697752423179617,0,7.456698417663574,,,BLE
ca:9a:9a:02:48:71,SK4 PRO MAX,Watch;10,1970-01-01 00:00:00,,1796,-97,48.88862017831003,8.697752423179617,0,7.456698417663574,,,BLE
7f:5d:06:23:8b:30,,Uncategorized;10,1970-01-01 00:00:00,,7936,-95,48.88862017831003,8.697752423179617,0,7.456698417663574,,76,BLE
45:ea:de:65:7b:a6,,Uncategorized;10,1970-01-01 00:00:00,,7936,-77,48.88862017831003,8.697752423179617,0,7.456698417663574,,,BLE
60:e1:14:5e:e3:6e,,Uncategorized;10,1970-01-01 00:00:00,,7936,-72,48.88862017831003,8.697752423179617,0,7.456698417663574,,,BLE
2a:d7:d9:13:49:b8,,Uncategorized;10,1970-01-01 00:00:00,,7936,-95,48.88862418452842,8.697753782182078,0,7.456698417663574,,,BLE
86:a9:3e:32:18:f6,,Uncategorized;10,1970-01-01 00:00:00,,7936,-94,48.88862418452842,8.697753782182078,0,7.456698417663574,,,BLE
59:0a:17:ff:c7:cb,,Uncategorized;10,1970-01-01 00:00:00,,7936,-96,48.88862418452842,8.697753782182078,0,7.456698417663574,,,BLE
06:21:65:ce:3d:56,,Uncategorized;10,1970-01-01 00:00:00,,7936,-97,48.88862418452842,8.697753782182078,0,7.456698417663574,,,BLE
7f:80:be:21:92:2e,,Uncategorized;10,1970-01-01 00:00:00,,7936,-91,48.88862485223149,8.697754008682487,0,7.456698417663574,,,BLE
56:20:af:fb:1f:5d,,Uncategorized;10,1970-01-01 00:00:00,,7936,-89,48.88862485223149,8.697754008682487,0,7.456698417663574,,,BLE
00:c3:f4:84:5e:ec,[Flip] Samsung WMR Series,Display/Speaker;10,1970-01-01 00:00:00,,1084,-97,48.88862551993455,8.697754235182899,0,7.456698417663574,,,BT
48:70:1e:54:88:ea,lime-931303656687,Uncategorized;10,1970-01-01 00:00:00,,,-83,48.8886342000744,8.69775717968823,0,7.456698417663574,,,BLE
61:a7:ac:87:0c:4f,,Uncategorized;10,1970-01-01 00:00:00,,7936,-87,48.88864020940199,8.697759218191923,0,7.456698417663574,,,BLE
0f:fc:05:6f:fc:12,DMRRBA-007,Uncategorized;10,1970-01-01 00:00:00,,7936,-91,48.88864020940199,8.697759218191923,0,7.456698417663574,,,BLE
fa:f9:44:02:e3:d0,,Uncategorized;10,1970-01-01 00:00:00,,7936,-76,48.88864354791732,8.697760350693972,0,7.456698417663574,,,BLE
73:9a:25:bd:35:06,,Uncategorized;10,1970-01-01 00:00:00,,7936,-91,48.88864421562038,8.697760577194384,0,7.456698417663574,,,BLE
e0:ff:f1:27:7d:d6,lime-931303658359,Uncategorized;10,1970-01-01 00:00:00,,7936,-88,48.88864421562038,8.697760577194384,0,7.456698417663574,,,BLE
4e:dc:32:e3:40:fa,,Uncategorized;10,1970-01-01 00:00:00,,7936,-92,48.88864421562038,8.697760577194384,0,7.456698417663574,,,BLE
f0:92:51:48:cd:c3,,Uncategorized;10,1970-01-01 00:00:00,,7936,-81,48.888655566572496,8.697764427701356,0,7.456698417663574,,,BLE
66:c6:d2:b5:23:ff,ET-2860 Series,Uncategorized;10,1970-01-01 00:00:00,,7936,-91,48.88865623427556,8.697764654201766,0,7.456698417663574,,,BLE
20:15:de:49:e3:f1,"55"" Crystal UHD",Display/Speaker;10,1970-01-01 00:00:00,,1084,-94,48.88866558211848,8.697767825207508,0,7.456698417663574,,,BT
46:6a:01:9f:53:b7,,Uncategorized;10,1970-01-01 00:00:00,,7936,-89,48.88866624982154,8.697768051707918,0,7.456698417663574,,,BLE
72:7e:6e:1f:e8:29,,Uncategorized;10,1970-01-01 00:00:00,,7936,-97,48.88869429335029,8.697777564725147,0,7.456698417663574,,,BLE
80:8a:bd:19:bb:45,,Display/Speaker;10,1970-01-01 00:00:00,,1084,-96,48.88870163808401,8.697780056229657,0,7.456698417663574,,,BT
1c:8f:af:41:cf:f2,,Uncategorized;10,1970-01-01 00:00:00,,7936,-96,48.88875839284457,8.697799308764523,0,7.456698417663574,,,BLE
e2:f4:ea:c6:a8:30,U6-PRO,Uncategorized;10,1970-01-01 00:00:00,,7936,-96,48.88875839284457,8.697799308764523,0,7.456698417663574,,,BLE
34:e1:a9:a4:c4:70,FRITZ!Box 6670 OZ,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS],1970-01-01 00:00:00,6,2437,-64,48.88875839284457,8.697799308764523,0,7.456698417663574,,,WIFI
48:5d:35:8a:06:1f,FRITZ!Box 6670 OZ,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS],1970-01-01 00:00:00,6,2437,-66,48.88875839284457,8.697799308764523,0,7.456698417663574,,,WIFI
54:ec:2f:30:b4:1c,Shell Free WiFi,[ESS],1970-01-01 00:00:00,132,5660,-66,48.88875839284457,8.697799308764523,0,7.456698417663574,,,WIFI
54:ec:2f:b0:b4:17,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1970-01-01 00:00:00,132,5660,-66,48.88875839284457,8.697799308764523,0,7.456698417663574,,,WIFI
54:ec:2f:70:b4:1c,Shell Services,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1970-01-01 00:00:00,132,5660,-67,48.88875839284457,8.697799308764523,0,7.456698417663574,,,WIFI
92:9f:22:d5:6d:d0,SMART-8175,[WPA2-PSK-CCMP][RSN-PSK+PSK-SHA256+SAE-CCMP][ESS],1970-01-01 00:00:00,11,2462,-68,48.88875839284457,8.697799308764523,0,7.456698417663574,,,WIFI
92:9f:22:d5:6d:d8,SMART-8175,[WPA2-PSK-CCMP][RSN-PSK+PSK-SHA256+SAE-CCMP][ESS],1970-01-01 00:00:00,36,5180,-69,48.88875839284457,8.697799308764523,0,7.456698417663574,,,WIFI
60:b5:8d:bb:1d:85,VHS-WLAN-PENT2-24,[WPA-PSK-TKIP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1970-01-01 00:00:00,1,2412,-79,48.88875839284457,8.697799308764523,0,7.456698417663574,,,WIFI
36:e1:a9:a4:c4:70,FRITZ!Box 6670 OZ,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS],1970-01-01 00:00:00,100,5500,-79,48.88875839284457,8.697799308764523,0,7.456698417663574,,,WIFI
98:9b:cb:6b:cf:14,FRITZ!Box 6490 Cable,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1970-01-01 00:00:00,11,2462,-82,48.88875839284457,8.697799308764523,0,7.456698417663574,,,WIFI
54:ec:2f:7b:e3:58,Shell Services,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1970-01-01 00:00:00,12,2467,-84,48.88875839284457,8.697799308764523,0,7.456698417663574,,,WIFI
3c:52:a1:b2:f6:98,GG-Wlan_EXT,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1970-01-01 00:00:00,124,5620,-95,48.888764402172164,8.697801347268214,0,7.456698417663574,,,WIFI
4a:35:b9:0b:73:cc,,Uncategorized;10,1970-01-01 00:00:00,,7936,-78,48.888772414608944,8.697804065273136,0,7.456698417663574,,,BLE
51:61:7e:3a:d7:84,,Uncategorized;10,1970-01-01 00:00:00,,7936,-91,48.888772414608944,8.697804065273136,0,7.456698417663574,,,BLE
5d:59:57:80:e9:11,,Uncategorized;10,1970-01-01 00:00:00,,7936,-84,48.888772414608944,8.697804065273136,0,7.456698417663574,,,BLE
5b:6d:13:28:4e:e5,,Uncategorized;10,1970-01-01 00:00:00,,7936,-68,48.88882048922966,8.697820373302669,0,7.456698417663574,,,BLE
50:6c:cc:b0:ee:ae,,Uncategorized;10,1970-01-01 00:00:00,,7936,-93,48.88883651410323,8.697825809312514,0,7.456698417663574,,,BLE
