WigleWifi-1.6,appRelease=2.104,model=SM-A546B,release=16,device=a54x,display=BP2A.250605.031.A3.A546BXXSIEZB7,board=s5e8835,brand=samsung,star=Sol,body=3,subBody=0
MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
f8:c6:50:3f:49:82,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:38:22,1,2412,-86,48.87857398649249,8.716324094300486,421,17.5,,,WIFI
f8:c6:50:3f:6a:23,hsweb,[ESS],2026-03-25 13:38:22,6,2437,-90,48.87857398649249,8.716324094300486,421,17.5,,,WIFI
20:cc:27:39:76:41,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:38:50,11,2462,-86,48.878493662250904,8.715899264967463,420,4.5,,,WIFI
20:cc:27:39:76:43,hsweb,[ESS],2026-03-25 13:38:50,11,2462,-86,48.878493662250904,8.715899264967463,420,4.5,,,WIFI
20:cc:27:39:76:42,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:38:50,11,2462,-86,48.878493662250904,8.715899264967463,420,4.5,,,WIFI
20:cc:27:39:76:45,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:38:50,11,2462,-90,48.878493662250904,8.715899264967463,420,4.5,,,WIFI
20:cc:27:39:76:44,hsgast,[ESS],2026-03-25 13:38:50,11,2462,-86,48.878493662250904,8.715899264967463,420,4.5,,,WIFI
1a:60:24:7a:ce:99,DIRECT-99-HP PageWide Pro 477dw,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-03-25 13:38:50,6,2437,-86,48.878493662250904,8.715899264967463,420,4.5,,,WIFI
20:cc:27:39:76:41,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:38:59,11,2462,-76,48.878535553890885,8.715970028296542,419,4,,,WIFI
20:cc:27:39:76:43,hsweb,[ESS],2026-03-25 13:38:59,11,2462,-76,48.878535553890885,8.715970028296542,419,4,,,WIFI
20:cc:27:39:76:42,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:38:59,11,2462,-76,48.878535553890885,8.715970028296542,419,4,,,WIFI
20:cc:27:39:76:45,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:38:59,11,2462,-75,48.878535553890885,8.715970028296542,419,4,,,WIFI
20:cc:27:39:76:44,hsgast,[ESS],2026-03-25 13:38:59,11,2462,-76,48.878535553890885,8.715970028296542,419,4,,,WIFI
42:23:43:d8:10:2e,DIRECT-2e-HP M282 LaserJet,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2026-03-25 13:38:59,6,2437,-86,48.878535553890885,8.715970028296542,419,4,,,WIFI
20:cc:27:3b:1b:e5,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:38:59,1,2412,-90,48.878535553890885,8.715970028296542,419,4,,,WIFI
20:cc:27:3b:1b:e4,hsgast,[ESS],2026-03-25 13:38:59,1,2412,-90,48.878535553890885,8.715970028296542,419,4,,,WIFI
20:cc:27:3b:1b:e3,hsweb,[ESS],2026-03-25 13:38:59,1,2412,-90,48.878535553890885,8.715970028296542,419,4,,,WIFI
20:cc:27:3b:1b:e2,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:38:59,1,2412,-90,48.878535553890885,8.715970028296542,419,4,,,WIFI
20:cc:27:3b:1b:e1,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:38:59,1,2412,-90,48.878535553890885,8.715970028296542,419,4,,,WIFI
f8:c6:50:3f:00:a5,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:38:59,1,2412,-86,48.878535553890885,8.715970028296542,419,4,,,WIFI
f8:c6:50:3f:00:a4,hsgast,[ESS],2026-03-25 13:38:59,1,2412,-86,48.878535553890885,8.715970028296542,419,4,,,WIFI
f8:c6:50:3f:00:a3,hsweb,[ESS],2026-03-25 13:38:59,1,2412,-86,48.878535553890885,8.715970028296542,419,4,,,WIFI
f8:c6:50:3f:00:a2,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:38:59,1,2412,-86,48.878535553890885,8.715970028296542,419,4,,,WIFI
f8:c6:50:3f:00:a1,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:38:59,1,2412,-86,48.878535553890885,8.715970028296542,419,4,,,WIFI
f8:c6:50:3f:4e:6d,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:39:07,100,5500,-90,48.87854641954108,8.716097167808948,417,3.5,,,WIFI
f8:c6:50:3f:4e:6e,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:07,100,5500,-90,48.87854641954108,8.716097167808948,417,3.5,,,WIFI
20:cc:27:3b:33:0d,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:39:07,44,5220,-84,48.87854641954108,8.716097167808948,417,3.5,,,WIFI
20:cc:27:3b:33:0e,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:07,44,5220,-84,48.87854641954108,8.716097167808948,417,3.5,,,WIFI
20:cc:27:3b:33:0b,hsgast,[ESS],2026-03-25 13:39:07,44,5220,-84,48.87854641954108,8.716097167808948,417,3.5,,,WIFI
20:cc:27:3b:33:0c,hsweb,[ESS],2026-03-25 13:39:07,44,5220,-84,48.87854641954108,8.716097167808948,417,3.5,,,WIFI
20:cc:27:3b:33:0a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:07,44,5220,-84,48.87854641954108,8.716097167808948,417,3.5,,,WIFI
20:cc:27:39:77:6b,hsgast,[ESS],2026-03-25 13:39:07,100,5500,-84,48.87854641954108,8.716097167808948,417,3.5,,,WIFI
20:cc:27:39:77:6a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:07,100,5500,-86,48.87854641954108,8.716097167808948,417,3.5,,,WIFI
d8:5d:e2:0a:6c:40,HP-Print-40-Color LaserJet MFP,[ESS],2026-03-25 13:39:07,6,2437,-86,48.87854641954108,8.716097167808948,417,3.5,,,WIFI
20:cc:27:39:77:6d,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:39:07,100,5500,-86,48.87854641954108,8.716097167808948,417,3.5,,,WIFI
20:cc:27:39:77:6c,hsweb,[ESS],2026-03-25 13:39:07,100,5500,-86,48.87854641954108,8.716097167808948,417,3.5,,,WIFI
20:cc:27:39:77:6e,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:07,100,5500,-84,48.87854641954108,8.716097167808948,417,3.5,,,WIFI
f8:c6:50:3f:4e:6a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:07,100,5500,-90,48.87854641954108,8.716097167808948,417,3.5,,,WIFI
f8:c6:50:3f:4e:6b,hsgast,[ESS],2026-03-25 13:39:07,100,5500,-90,48.87854641954108,8.716097167808948,417,3.5,,,WIFI
f8:c6:50:3f:4e:6c,hsweb,[ESS],2026-03-25 13:39:07,100,5500,-90,48.87854641954108,8.716097167808948,417,3.5,,,WIFI
fa:25:51:6d:98:c8,DIRECT-1GKCrEB643AC5GOKG,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS][MFPC],2026-03-25 13:39:15,11,2462,-86,48.87854704839224,8.716222216866502,418,3.5,,,WIFI
70:bc:48:2f:21:ea,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:15,64,5320,-90,48.87854704839224,8.716222216866502,418,3.5,,,WIFI
20:cc:27:3b:33:04,hsgast,[ESS],2026-03-25 13:39:15,11,2462,-84,48.87854704839224,8.716222216866502,418,3.5,,,WIFI
20:cc:27:3b:33:05,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:15,11,2462,-84,48.87854704839224,8.716222216866502,418,3.5,,,WIFI
70:bc:48:2f:21:ec,hsweb,[ESS],2026-03-25 13:39:15,64,5320,-90,48.87854704839224,8.716222216866502,418,3.5,,,WIFI
70:bc:48:2f:21:eb,hsgast,[ESS],2026-03-25 13:39:15,64,5320,-86,48.87854704839224,8.716222216866502,418,3.5,,,WIFI
70:bc:48:2f:21:ee,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:15,64,5320,-90,48.87854704839224,8.716222216866502,418,3.5,,,WIFI
70:bc:48:2f:21:ed,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:39:15,64,5320,-90,48.87854704839224,8.716222216866502,418,3.5,,,WIFI
70:bc:48:2f:21:e3,hsweb,[ESS],2026-03-25 13:39:15,1,2412,-90,48.87854704839224,8.716222216866502,418,3.5,,,WIFI
20:cc:27:3b:19:43,hsweb,[ESS],2026-03-25 13:39:15,11,2462,-86,48.87854704839224,8.716222216866502,418,3.5,,,WIFI
20:cc:27:38:28:43,hsweb,[ESS],2026-03-25 13:39:15,1,2412,-84,48.87854704839224,8.716222216866502,418,3.5,,,WIFI
20:cc:27:3b:19:42,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:39:15,11,2462,-86,48.87854704839224,8.716222216866502,418,3.5,,,WIFI
20:cc:27:38:28:42,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:39:15,1,2412,-84,48.87854704839224,8.716222216866502,418,3.5,,,WIFI
20:cc:27:38:28:45,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:15,1,2412,-84,48.87854704839224,8.716222216866502,418,3.5,,,WIFI
20:cc:27:38:28:44,hsgast,[ESS],2026-03-25 13:39:15,1,2412,-84,48.87854704839224,8.716222216866502,418,3.5,,,WIFI
20:cc:27:3b:19:41,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:15,11,2462,-86,48.87854704839224,8.716222216866502,418,3.5,,,WIFI
20:cc:27:38:28:41,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:15,1,2412,-84,48.87854704839224,8.716222216866502,418,3.5,,,WIFI
20:cc:27:3b:33:02,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:39:23,11,2462,-84,48.87850588317449,8.716301982981365,416,4,,,WIFI
20:cc:27:3b:33:03,hsweb,[ESS],2026-03-25 13:39:23,11,2462,-84,48.87850588317449,8.716301982981365,416,4,,,WIFI
20:cc:27:3b:33:01,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:23,11,2462,-84,48.87850588317449,8.716301982981365,416,4,,,WIFI
70:bc:48:2f:21:ea,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:30,64,5320,-69,48.87850018023943,8.71643457324637,417,3.5,,,WIFI
70:bc:48:2f:21:ec,hsweb,[ESS],2026-03-25 13:39:30,64,5320,-68,48.87850018023943,8.71643457324637,417,3.5,,,WIFI
70:bc:48:2f:21:eb,hsgast,[ESS],2026-03-25 13:39:30,64,5320,-69,48.87850018023943,8.71643457324637,417,3.5,,,WIFI
70:bc:48:2f:21:ee,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:30,64,5320,-69,48.87850018023943,8.71643457324637,417,3.5,,,WIFI
70:bc:48:2f:21:ed,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:39:30,64,5320,-69,48.87850018023943,8.71643457324637,417,3.5,,,WIFI
20:cc:27:3b:19:45,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:30,11,2462,-84,48.87850018023943,8.71643457324637,417,3.5,,,WIFI
20:cc:27:3b:19:44,hsgast,[ESS],2026-03-25 13:39:30,11,2462,-86,48.87850018023943,8.71643457324637,417,3.5,,,WIFI
20:cc:27:3b:19:43,hsweb,[ESS],2026-03-25 13:39:38,11,2462,-74,48.87850105529248,8.7165949429489,417,3.5,,,WIFI
f8:c6:50:3e:93:8a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:38,64,5320,-82,48.87850105529248,8.7165949429489,417,3.5,,,WIFI
20:cc:27:3b:19:42,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:39:38,11,2462,-74,48.87850105529248,8.7165949429489,417,3.5,,,WIFI
20:cc:27:3b:19:45,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:38,11,2462,-74,48.87850105529248,8.7165949429489,417,3.5,,,WIFI
f8:c6:50:3e:93:8c,hsweb,[ESS],2026-03-25 13:39:38,64,5320,-82,48.87850105529248,8.7165949429489,417,3.5,,,WIFI
20:cc:27:3b:19:44,hsgast,[ESS],2026-03-25 13:39:38,11,2462,-74,48.87850105529248,8.7165949429489,417,3.5,,,WIFI
f8:c6:50:3e:93:8b,hsgast,[ESS],2026-03-25 13:39:38,64,5320,-84,48.87850105529248,8.7165949429489,417,3.5,,,WIFI
f8:c6:50:3e:93:8e,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:38,64,5320,-84,48.87850105529248,8.7165949429489,417,3.5,,,WIFI
f8:c6:50:3e:93:8d,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:39:38,64,5320,-84,48.87850105529248,8.7165949429489,417,3.5,,,WIFI
20:cc:27:3b:19:41,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:38,11,2462,-74,48.87850105529248,8.7165949429489,417,3.5,,,WIFI
f8:c6:50:3f:27:2c,hsweb,[ESS],2026-03-25 13:39:46,64,5320,-90,48.87848533260714,8.71672146010333,416,3.5,,,WIFI
f8:c6:50:3f:27:2b,hsgast,[ESS],2026-03-25 13:39:46,64,5320,-90,48.87848533260714,8.71672146010333,416,3.5,,,WIFI
f8:c6:50:3f:27:2a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:46,64,5320,-90,48.87848533260714,8.71672146010333,416,3.5,,,WIFI
f8:c6:50:42:a6:4a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:46,52,5260,-86,48.87848533260714,8.71672146010333,416,3.5,,,WIFI
70:bc:48:2f:21:e1,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:46,1,2412,-77,48.87848533260714,8.71672146010333,416,3.5,,,WIFI
f8:c6:50:3e:dc:ab,hsgast,[ESS],2026-03-25 13:39:46,52,5260,-86,48.87848533260714,8.71672146010333,416,3.5,,,WIFI
f8:c6:50:3e:dc:ae,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:46,52,5260,-86,48.87848533260714,8.71672146010333,416,3.5,,,WIFI
f8:c6:50:3f:1a:23,hsweb,[ESS],2026-03-25 13:39:46,1,2412,-82,48.87848533260714,8.71672146010333,416,3.5,,,WIFI
f8:c6:50:3f:1a:21,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:46,1,2412,-84,48.87848533260714,8.71672146010333,416,3.5,,,WIFI
f8:c6:50:3f:1a:22,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:39:46,1,2412,-84,48.87848533260714,8.71672146010333,416,3.5,,,WIFI
20:cc:27:3b:19:4c,hsweb,[ESS],2026-03-25 13:39:46,112,5560,-90,48.87848533260714,8.71672146010333,416,3.5,,,WIFI
20:cc:27:3b:19:4d,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:39:46,112,5560,-90,48.87848533260714,8.71672146010333,416,3.5,,,WIFI
70:bc:48:2f:21:e3,hsweb,[ESS],2026-03-25 13:39:46,1,2412,-77,48.87848533260714,8.71672146010333,416,3.5,,,WIFI
70:bc:48:2f:21:e2,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:39:46,1,2412,-77,48.87848533260714,8.71672146010333,416,3.5,,,WIFI
70:bc:48:2f:21:e5,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:46,1,2412,-77,48.87848533260714,8.71672146010333,416,3.5,,,WIFI
20:cc:27:3b:19:4a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:46,112,5560,-90,48.87848533260714,8.71672146010333,416,3.5,,,WIFI
70:bc:48:2f:21:e4,hsgast,[ESS],2026-03-25 13:39:46,1,2412,-77,48.87848533260714,8.71672146010333,416,3.5,,,WIFI
70:bc:48:2f:3a:84,hsgast,[ESS],2026-03-25 13:39:46,6,2437,-86,48.87848533260714,8.71672146010333,416,3.5,,,WIFI
f8:c6:50:3f:27:2e,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:46,64,5320,-90,48.87848533260714,8.71672146010333,416,3.5,,,WIFI
f8:c6:50:3f:27:2d,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:39:46,64,5320,-90,48.87848533260714,8.71672146010333,416,3.5,,,WIFI
f8:c6:50:3f:60:6a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:54,100,5500,-86,48.87845774293888,8.716913069100691,414,4,,,WIFI
f8:c6:50:3f:60:6b,hsgast,[ESS],2026-03-25 13:39:54,100,5500,-86,48.87845774293888,8.716913069100691,414,4,,,WIFI
f8:c6:50:3f:60:6c,hsweb,[ESS],2026-03-25 13:39:54,100,5500,-90,48.87845774293888,8.716913069100691,414,4,,,WIFI
f8:c6:50:3f:60:6d,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:39:54,100,5500,-86,48.87845774293888,8.716913069100691,414,4,,,WIFI
f8:c6:50:3f:60:6e,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:54,100,5500,-90,48.87845774293888,8.716913069100691,414,4,,,WIFI
f8:c6:50:3f:1a:24,hsgast,[ESS],2026-03-25 13:39:54,1,2412,-86,48.87845774293888,8.716913069100691,414,4,,,WIFI
f8:c6:50:3f:1a:25,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:39:54,1,2412,-86,48.87845774293888,8.716913069100691,414,4,,,WIFI
